s_id	sentence	target_tags	opinion_words_tags
train-85	I 've also been amazed at all the new additions in the past few years : A new Jazz Bar , the most fantastic Dining Garden , the Best Thin Crust Pizzas , and now a Lasagna Menu which is to die for ( these are not your average lasagnas ) !	I\O 've\O also\O been\O amazed\O at\O all\O the\O new\O additions\O in\O the\O past\O few\O years\O :\O A\O new\O Jazz\O Bar\O ,\O the\O most\O fantastic\O Dining\O Garden\O ,\O the\O Best\O Thin\O Crust\O Pizzas\O ,\O and\O now\O a\O Lasagna\B Menu\I which\O is\O to\O die\O for\O (\O these\O are\O not\O your\O average\O lasagnas\O )\O !\O	I\O 've\O also\O been\O amazed\O at\O all\O the\O new\O additions\O in\O the\O past\O few\O years\O :\O A\O new\O Jazz\O Bar\O ,\O the\O most\O fantastic\O Dining\O Garden\O ,\O the\O Best\O Thin\O Crust\O Pizzas\O ,\O and\O now\O a\O Lasagna\O Menu\O which\O is\O to\O die\B for\I (\O these\O are\O not\O your\O average\O lasagnas\O )\O !\O
train-86	You ca n't go wrong with this place .	You\O ca\O n't\O go\O wrong\O with\O this\O place\B .\O	You\O ca\B n't\I go\I wrong\I with\O this\O place\O .\O
train-87	The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .	The\O signs\B ,\O the\O specials\O menus\O ,\O food\O ,\O and\O even\O all\O the\O waitstaff\O are\O ALL\O TOTALLY\O Japanese\O .\O	The\O signs\O ,\O the\O specials\O menus\O ,\O food\O ,\O and\O even\O all\O the\O waitstaff\O are\O ALL\O TOTALLY\O Japanese\B .\O
train-88	The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .	The\O signs\O ,\O the\O specials\B menus\I ,\O food\O ,\O and\O even\O all\O the\O waitstaff\O are\O ALL\O TOTALLY\O Japanese\O .\O	The\O signs\O ,\O the\O specials\O menus\O ,\O food\O ,\O and\O even\O all\O the\O waitstaff\O are\O ALL\O TOTALLY\O Japanese\B .\O
train-89	The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .	The\O signs\O ,\O the\O specials\O menus\O ,\O food\B ,\O and\O even\O all\O the\O waitstaff\O are\O ALL\O TOTALLY\O Japanese\O .\O	The\O signs\O ,\O the\O specials\O menus\O ,\O food\O ,\O and\O even\O all\O the\O waitstaff\O are\O ALL\O TOTALLY\O Japanese\B .\O
train-90	The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .	The\O signs\O ,\O the\O specials\O menus\O ,\O food\O ,\O and\O even\O all\O the\O waitstaff\B are\O ALL\O TOTALLY\O Japanese\O .\O	The\O signs\O ,\O the\O specials\O menus\O ,\O food\O ,\O and\O even\O all\O the\O waitstaff\O are\O ALL\O TOTALLY\O Japanese\B .\O
train-91	Very good wine choices .	Very\O good\O wine\B choices\I .\O	Very\O good\B wine\O choices\O .\O
train-92	You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .	You\O can\O get\O a\O completely\O delish\O martini\B in\O a\O glass\O (\O that\O 's\O about\O 2\O 1/2\O drinks\O )\O for\O $\O 8.50\O (\O I\O recommend\O the\O Vanilla\O Shanty\O ,\O mmmm\O !\O )\O in\O a\O great\O homey\O setting\O with\O great\O music\O .\O	You\O can\O get\O a\O completely\O delish\B martini\O in\O a\O glass\O (\O that\O 's\O about\O 2\O 1/2\O drinks\O )\O for\O $\O 8.50\O (\O I\O recommend\O the\O Vanilla\O Shanty\O ,\O mmmm\O !\O )\O in\O a\O great\O homey\O setting\O with\O great\O music\O .\O
train-93	You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .	You\O can\O get\O a\O completely\O delish\O martini\O in\O a\O glass\O (\O that\O 's\O about\O 2\O 1/2\O drinks\O )\O for\O $\O 8.50\O (\O I\O recommend\O the\O Vanilla\B Shanty\I ,\O mmmm\O !\O )\O in\O a\O great\O homey\O setting\O with\O great\O music\O .\O	You\O can\O get\O a\O completely\O delish\O martini\O in\O a\O glass\O (\O that\O 's\O about\O 2\O 1/2\O drinks\O )\O for\O $\O 8.50\O (\O I\O recommend\B the\O Vanilla\O Shanty\O ,\O mmmm\O !\O )\O in\O a\O great\O homey\O setting\O with\O great\O music\O .\O
train-94	You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .	You\O can\O get\O a\O completely\O delish\O martini\O in\O a\O glass\O (\O that\O 's\O about\O 2\O 1/2\O drinks\O )\O for\O $\O 8.50\O (\O I\O recommend\O the\O Vanilla\O Shanty\O ,\O mmmm\O !\O )\O in\O a\O great\O homey\O setting\B with\O great\O music\O .\O	You\O can\O get\O a\O completely\O delish\O martini\O in\O a\O glass\O (\O that\O 's\O about\O 2\O 1/2\O drinks\O )\O for\O $\O 8.50\O (\O I\O recommend\O the\O Vanilla\O Shanty\O ,\O mmmm\O !\O )\O in\O a\O great\O homey\B setting\O with\O great\O music\O .\O
train-95	You can get a completely delish martini in a glass ( that 's about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .	You\O can\O get\O a\O completely\O delish\O martini\O in\O a\O glass\O (\O that\O 's\O about\O 2\O 1/2\O drinks\O )\O for\O $\O 8.50\O (\O I\O recommend\O the\O Vanilla\O Shanty\O ,\O mmmm\O !\O )\O in\O a\O great\O homey\O setting\O with\O great\O music\B .\O	You\O can\O get\O a\O completely\O delish\O martini\O in\O a\O glass\O (\O that\O 's\O about\O 2\O 1/2\O drinks\O )\O for\O $\O 8.50\O (\O I\O recommend\O the\O Vanilla\O Shanty\O ,\O mmmm\O !\O )\O in\O a\O great\O homey\O setting\O with\O great\B music\O .\O
train-96	This is a fun restaurant to go to .	This\O is\O a\O fun\O restaurant\B to\O go\O to\O .\O	This\O is\O a\O fun\B restaurant\O to\O go\O to\O .\O
train-97	Ambience is delightful , service impeccable .	Ambience\B is\O delightful\O ,\O service\O impeccable\O .\O	Ambience\O is\O delightful\B ,\O service\O impeccable\O .\O
train-98	Ambience is delightful , service impeccable .	Ambience\O is\O delightful\O ,\O service\B impeccable\O .\O	Ambience\O is\O delightful\O ,\O service\O impeccable\B .\O
train-99	We thought that this place is using too much of MSG cooking in the foods .	We\O thought\O that\O this\O place\O is\O using\O too\O much\O of\O MSG\O cooking\O in\O the\O foods\B .\O	We\O thought\O that\O this\O place\O is\O using\O too\O much\O of\O MSG\O cooking\O in\O the\O foods\O .\O
train-100	During the course of the past 3 months , the chef and staff changed and it was not for the better .	During\O the\O course\O of\O the\O past\O 3\O months\O ,\O the\O chef\B and\O staff\O changed\O and\O it\O was\O not\O for\O the\O better\O .\O	During\O the\O course\O of\O the\O past\O 3\O months\O ,\O the\O chef\O and\O staff\O changed\B and\O it\O was\O not\O for\O the\O better\O .\O
train-101	During the course of the past 3 months , the chef and staff changed and it was not for the better .	During\O the\O course\O of\O the\O past\O 3\O months\O ,\O the\O chef\O and\O staff\B changed\O and\O it\O was\O not\O for\O the\O better\O .\O	During\O the\O course\O of\O the\O past\O 3\O months\O ,\O the\O chef\O and\O staff\O changed\B and\O it\O was\O not\O for\O the\O better\O .\O
train-102	Cute place , nice wait staff but would never go there again .	Cute\O place\B ,\O nice\O wait\O staff\O but\O would\O never\O go\O there\O again\O .\O	Cute\B place\O ,\O nice\O wait\O staff\O but\O would\O never\O go\O there\O again\O .\O
train-103	Cute place , nice wait staff but would never go there again .	Cute\O place\O ,\O nice\O wait\B staff\I but\O would\O never\O go\O there\O again\O .\O	Cute\O place\O ,\O nice\B wait\O staff\O but\O would\O never\O go\O there\O again\O .\O
train-104	Not a great place for family or general dining .	Not\O a\O great\O place\B for\O family\O or\O general\O dining\O .\O	Not\B a\I great\I place\O for\O family\O or\O general\O dining\O .\O
train-105	Taxan delicious !	Taxan\B delicious\O !\O	Taxan\O delicious\B !\O
train-106	Service is top notch .	Service\B is\O top\O notch\O .\O	Service\O is\O top\B notch\I .\O
train-107	My wife and I ate here earlier this week and have not stopped ranting and raving about the food .	My\O wife\O and\O I\O ate\O here\O earlier\O this\O week\O and\O have\O not\O stopped\O ranting\O and\O raving\O about\O the\O food\B .\O	My\O wife\O and\O I\O ate\O here\O earlier\O this\O week\O and\O have\O not\O stopped\O ranting\O and\O raving\O about\O the\O food\O .\O
train-108	In any event , this is a place I 'll be sure to stop by again when I 'm in this part of town .	In\O any\O event\O ,\O this\O is\O a\O place\B I\O 'll\O be\O sure\O to\O stop\O by\O again\O when\O I\O 'm\O in\O this\O part\O of\O town\O .\O	In\O any\O event\O ,\O this\O is\O a\O place\O I\O 'll\O be\O sure\O to\O stop\O by\O again\O when\O I\O 'm\O in\O this\O part\O of\O town\O .\O
train-109	THe Pizza and wine were excellent - the service too -- but what really MADE this place was the backyard dining area .	THe\O Pizza\B and\O wine\O were\O excellent\O -\O the\O service\O too\O --\O but\O what\O really\O MADE\O this\O place\O was\O the\O backyard\O dining\O area\O .\O	THe\O Pizza\O and\O wine\O were\O excellent\B -\O the\O service\O too\O --\O but\O what\O really\O MADE\O this\O place\O was\O the\O backyard\O dining\O area\O .\O
train-110	THe Pizza and wine were excellent - the service too -- but what really MADE this place was the backyard dining area .	THe\O Pizza\O and\O wine\B were\O excellent\O -\O the\O service\O too\O --\O but\O what\O really\O MADE\O this\O place\O was\O the\O backyard\O dining\O area\O .\O	THe\O Pizza\O and\O wine\O were\O excellent\B -\O the\O service\O too\O --\O but\O what\O really\O MADE\O this\O place\O was\O the\O backyard\O dining\O area\O .\O
train-111	THe Pizza and wine were excellent - the service too -- but what really MADE this place was the backyard dining area .	THe\O Pizza\O and\O wine\O were\O excellent\O -\O the\O service\B too\O --\O but\O what\O really\O MADE\O this\O place\O was\O the\O backyard\O dining\O area\O .\O	THe\O Pizza\O and\O wine\O were\O excellent\B -\O the\O service\O too\O --\O but\O what\O really\O MADE\O this\O place\O was\O the\O backyard\O dining\O area\O .\O
train-112	THe Pizza and wine were excellent - the service too -- but what really MADE this place was the backyard dining area .	THe\O Pizza\O and\O wine\O were\O excellent\O -\O the\O service\O too\O --\O but\O what\O really\O MADE\O this\O place\O was\O the\O backyard\B dining\I area\I .\O	THe\O Pizza\O and\O wine\O were\O excellent\O -\O the\O service\O too\O --\O but\O what\O really\O MADE\O this\O place\O was\O the\O backyard\O dining\O area\O .\O
train-113	We had the lobster sandwich and it was FANTASTIC .	We\O had\O the\O lobster\B sandwich\I and\O it\O was\O FANTASTIC\O .\O	We\O had\O the\O lobster\O sandwich\O and\O it\O was\O FANTASTIC\B .\O
train-114	I had a grat time at Jekyll and Hyde !	I\O had\O a\O grat\O time\O at\O Jekyll\B and\I Hyde\I !\O	I\O had\O a\O grat\B time\I at\O Jekyll\O and\O Hyde\O !\O
train-115	I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere !	I\O asked\O for\O an\O open\O faced\O cheese\O sandwich\O and\O the\O manager\B basically\O told\O me\O to\O take\O my\O business\O elsewhere\O !\O	I\O asked\O for\O an\O open\O faced\O cheese\O sandwich\O and\O the\O manager\O basically\O told\O me\O to\O take\O my\O business\O elsewhere\O !\O
train-116	Overall , excellent restaurant !	Overall\O ,\O excellent\O restaurant\B !\O	Overall\O ,\O excellent\B restaurant\O !\O
train-117	Food was okay , nothing great .	Food\B was\O okay\O ,\O nothing\O great\O .\O	Food\O was\O okay\B ,\O nothing\B great\I .\O
train-118	Food is great and inexpensive .	Food\B is\O great\O and\O inexpensive\O .\O	Food\O is\O great\B and\O inexpensive\B .\O
train-119	And really large portions .	And\O really\O large\O portions\B .\O	And\O really\O large\B portions\O .\O
train-120	The mussels were fantastic and so was the dessert ... definitely going to be back very soon .	The\O mussels\B were\O fantastic\O and\O so\O was\O the\O dessert\O ...\O definitely\O going\O to\O be\O back\O very\O soon\O .\O	The\O mussels\O were\O fantastic\B and\O so\O was\O the\O dessert\O ...\O definitely\O going\O to\O be\O back\O very\O soon\O .\O
train-121	The mussels were fantastic and so was the dessert ... definitely going to be back very soon .	The\O mussels\O were\O fantastic\O and\O so\O was\O the\O dessert\B ...\O definitely\O going\O to\O be\O back\O very\O soon\O .\O	The\O mussels\O were\O fantastic\B and\O so\O was\O the\O dessert\O ...\O definitely\O going\O to\O be\O back\O very\O soon\O .\O
train-122	Make sure you try this place as often as you can .	Make\O sure\O you\O try\O this\O place\B as\O often\O as\O you\O can\O .\O	Make\O sure\O you\O try\B this\O place\O as\O often\O as\O you\O can\O .\O
train-123	Great staff .	Great\O staff\B .\O	Great\B staff\O .\O
train-124	Kind , attentive wait staff .	Kind\O ,\O attentive\O wait\B staff\I .\O	Kind\B ,\O attentive\B wait\O staff\O .\O
train-125	The hostess and the waitress were incredibly rude and did everything they could to rush us out .	The\O hostess\B and\O the\O waitress\O were\O incredibly\O rude\O and\O did\O everything\O they\O could\O to\O rush\O us\O out\O .\O	The\O hostess\O and\O the\O waitress\O were\O incredibly\O rude\B and\O did\O everything\O they\O could\O to\O rush\O us\O out\O .\O
train-126	The hostess and the waitress were incredibly rude and did everything they could to rush us out .	The\O hostess\O and\O the\O waitress\B were\O incredibly\O rude\O and\O did\O everything\O they\O could\O to\O rush\O us\O out\O .\O	The\O hostess\O and\O the\O waitress\O were\O incredibly\O rude\B and\O did\O everything\O they\O could\O to\O rush\O us\O out\O .\O
train-127	Everything about this restaurant was special .	Everything\O about\O this\O restaurant\B was\O special\O .\O	Everything\O about\O this\O restaurant\O was\O special\B .\O
train-128	Service , however , was excellent ... and I liked the setting/atmosphere a lot .	Service\B ,\O however\O ,\O was\O excellent\O ...\O and\O I\O liked\O the\O setting/atmosphere\O a\O lot\O .\O	Service\O ,\O however\O ,\O was\O excellent\B ...\O and\O I\O liked\O the\O setting/atmosphere\O a\O lot\O .\O
train-129	Service , however , was excellent ... and I liked the setting/atmosphere a lot .	Service\O ,\O however\O ,\O was\O excellent\O ...\O and\O I\O liked\O the\O setting/atmosphere\B a\O lot\O .\O	Service\O ,\O however\O ,\O was\O excellent\O ...\O and\O I\O liked\B the\O setting/atmosphere\O a\O lot\O .\O
train-130	The staff is incredibly helpful and attentive .	The\O staff\B is\O incredibly\O helpful\O and\O attentive\O .\O	The\O staff\O is\O incredibly\O helpful\B and\O attentive\B .\O
train-131	It 's simply the best meal in NYC .	It\O 's\O simply\O the\O best\O meal\B in\O NYC\O .\O	It\O 's\O simply\O the\O best\B meal\O in\O NYC\O .\O
train-132	Service was devine , oysters where a sensual as they come , and the price ca n't be beat ! ! !	Service\B was\O devine\O ,\O oysters\O where\O a\O sensual\O as\O they\O come\O ,\O and\O the\O price\O ca\O n't\O be\O beat\O !\O !\O !\O	Service\O was\O devine\B ,\O oysters\O where\O a\O sensual\O as\O they\O come\O ,\O and\O the\O price\O ca\O n't\O be\O beat\O !\O !\O !\O
train-133	Service was devine , oysters where a sensual as they come , and the price ca n't be beat ! ! !	Service\O was\O devine\O ,\O oysters\B where\O a\O sensual\O as\O they\O come\O ,\O and\O the\O price\O ca\O n't\O be\O beat\O !\O !\O !\O	Service\O was\O devine\O ,\O oysters\O where\O a\O sensual\B as\O they\O come\O ,\O and\O the\O price\O ca\O n't\O be\O beat\O !\O !\O !\O
train-134	The service is awful .	The\O service\B is\O awful\O .\O	The\O service\O is\O awful\B .\O
train-135	This place is not worth the prices .	This\O place\B is\O not\O worth\O the\O prices\O .\O	This\O place\O is\O not\B worth\I the\I prices\I .\O
train-136	My son and his girlfriend both wanted cheeseburgers and they were huge !	My\O son\O and\O his\O girlfriend\O both\O wanted\O cheeseburgers\B and\O they\O were\O huge\O !\O	My\O son\O and\O his\O girlfriend\O both\O wanted\O cheeseburgers\O and\O they\O were\O huge\B !\O
train-137	The pizza was great .	The\O pizza\B was\O great\O .\O	The\O pizza\O was\O great\B .\O
train-138	Be sure to try the seasonal , and always delicious , specials .	Be\O sure\O to\O try\O the\O seasonal\O ,\O and\O always\O delicious\O ,\O specials\B .\O	Be\O sure\O to\O try\B the\O seasonal\B ,\O and\O always\O delicious\B ,\O specials\O .\O
train-139	Over the years the host , Vittorio , and his crew , have always treated me as family -- although with all the business this not-so-little gem does , it amazing he 's even able to remember a consistent but not-so-frequent visitor .	Over\O the\O years\O the\O host\B ,\O Vittorio\O ,\O and\O his\O crew\O ,\O have\O always\O treated\O me\O as\O family\O --\O although\O with\O all\O the\O business\O this\O not-so-little\O gem\O does\O ,\O it\O amazing\O he\O 's\O even\O able\O to\O remember\O a\O consistent\O but\O not-so-frequent\O visitor\O .\O	Over\O the\O years\O the\O host\O ,\O Vittorio\O ,\O and\O his\O crew\O ,\O have\O always\O treated\O me\O as\O family\O --\O although\O with\O all\O the\O business\O this\O not-so-little\O gem\O does\O ,\O it\O amazing\B he\O 's\O even\O able\O to\O remember\O a\O consistent\O but\O not-so-frequent\O visitor\O .\O
