s_id	sentence	target_tags	opinion_words_tags
train-86	I plan to come here again and look forward to trying their assortment of bruschetta , panini 's ... ..	I\O plan\O to\O come\O here\O again\O and\O look\O forward\O to\O trying\O their\O assortment\O of\O bruschetta\O ,\O panini\B 's\O ...\O ..\O	I\O plan\O to\O come\O here\O again\O and\O look\B forward\I to\O trying\O their\O assortment\O of\O bruschetta\O ,\O panini\O 's\O ...\O ..\O
train-87	The fish is fresh but the variety of fish is nothing out of ordinary .	The\O fish\B is\O fresh\O but\O the\O variety\O of\O fish\O is\O nothing\O out\O of\O ordinary\O .\O	The\O fish\O is\O fresh\B but\O the\O variety\O of\O fish\O is\O nothing\O out\O of\O ordinary\O .\O
train-88	The fish is fresh but the variety of fish is nothing out of ordinary .	The\O fish\O is\O fresh\O but\O the\O variety\B of\I fish\I is\O nothing\O out\O of\O ordinary\O .\O	The\O fish\O is\O fresh\O but\O the\O variety\O of\O fish\O is\O nothing\O out\O of\O ordinary\B .\O
train-89	Unfortunately , the food is outstanding , but everything else about this restaurant is the pits .	Unfortunately\O ,\O the\O food\B is\O outstanding\O ,\O but\O everything\O else\O about\O this\O restaurant\O is\O the\O pits\O .\O	Unfortunately\O ,\O the\O food\O is\O outstanding\B ,\O but\O everything\O else\O about\O this\O restaurant\O is\O the\O pits\O .\O
train-90	It may be a bit packed on weekends , but the vibe is good and it is the best French food you will find in the area .	It\O may\O be\O a\O bit\O packed\O on\O weekends\O ,\O but\O the\O vibe\B is\O good\O and\O it\O is\O the\O best\O French\O food\O you\O will\O find\O in\O the\O area\O .\O	It\O may\O be\O a\O bit\O packed\O on\O weekends\O ,\O but\O the\O vibe\O is\O good\B and\O it\O is\O the\O best\O French\O food\O you\O will\O find\O in\O the\O area\O .\O
train-91	It may be a bit packed on weekends , but the vibe is good and it is the best French food you will find in the area .	It\O may\O be\O a\O bit\O packed\O on\O weekends\O ,\O but\O the\O vibe\O is\O good\O and\O it\O is\O the\O best\O French\B food\I you\O will\O find\O in\O the\O area\O .\O	It\O may\O be\O a\O bit\O packed\O on\O weekends\O ,\O but\O the\O vibe\O is\O good\O and\O it\O is\O the\O best\B French\O food\O you\O will\O find\O in\O the\O area\O .\O
train-92	Drinks got screwed up , she acted put upon .	Drinks\B got\O screwed\O up\O ,\O she\O acted\O put\O upon\O .\O	Drinks\O got\O screwed\B up\I ,\O she\O acted\O put\O upon\O .\O
train-93	If you love seafood , you would love this place !	If\O you\O love\O seafood\B ,\O you\O would\O love\O this\O place\O !\O	If\O you\O love\B seafood\O ,\O you\O would\O love\O this\O place\O !\O
train-94	If you love seafood , you would love this place !	If\O you\O love\O seafood\O ,\O you\O would\O love\O this\O place\B !\O	If\O you\O love\O seafood\O ,\O you\O would\O love\B this\O place\O !\O
train-95	I have been there many times , and food is good and consistent .	I\O have\O been\O there\O many\O times\O ,\O and\O food\B is\O good\O and\O consistent\O .\O	I\O have\O been\O there\O many\O times\O ,\O and\O food\O is\O good\B and\O consistent\B .\O
train-96	That is a problem since we paid about 20 bucks a dish , and had to order 5 dishes to get a decent taste .	That\O is\O a\O problem\O since\O we\O paid\O about\O 20\O bucks\O a\O dish\O ,\O and\O had\O to\O order\O 5\O dishes\O to\O get\O a\O decent\O taste\B .\O	That\O is\O a\O problem\O since\O we\O paid\O about\O 20\O bucks\O a\O dish\O ,\O and\O had\O to\O order\O 5\O dishes\O to\O get\O a\O decent\B taste\O .\O
train-97	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	I\O like\O the\O somosas\B ,\O chai\O ,\O and\O the\O chole\O ,\O but\O the\O dhosas\O and\O dhal\O were\O kinda\O dissapointing\O .\O	I\O like\B the\O somosas\O ,\O chai\O ,\O and\O the\O chole\O ,\O but\O the\O dhosas\O and\O dhal\O were\O kinda\O dissapointing\O .\O
train-98	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	I\O like\O the\O somosas\O ,\O chai\B ,\O and\O the\O chole\O ,\O but\O the\O dhosas\O and\O dhal\O were\O kinda\O dissapointing\O .\O	I\O like\B the\O somosas\O ,\O chai\O ,\O and\O the\O chole\O ,\O but\O the\O dhosas\O and\O dhal\O were\O kinda\O dissapointing\O .\O
train-99	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	I\O like\O the\O somosas\O ,\O chai\O ,\O and\O the\O chole\B ,\O but\O the\O dhosas\O and\O dhal\O were\O kinda\O dissapointing\O .\O	I\O like\B the\O somosas\O ,\O chai\O ,\O and\O the\O chole\O ,\O but\O the\O dhosas\O and\O dhal\O were\O kinda\O dissapointing\O .\O
train-100	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	I\O like\O the\O somosas\O ,\O chai\O ,\O and\O the\O chole\O ,\O but\O the\O dhosas\B and\O dhal\O were\O kinda\O dissapointing\O .\O	I\O like\O the\O somosas\O ,\O chai\O ,\O and\O the\O chole\O ,\O but\O the\O dhosas\O and\O dhal\O were\O kinda\O dissapointing\B .\O
train-101	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	I\O like\O the\O somosas\O ,\O chai\O ,\O and\O the\O chole\O ,\O but\O the\O dhosas\O and\O dhal\B were\O kinda\O dissapointing\O .\O	I\O like\O the\O somosas\O ,\O chai\O ,\O and\O the\O chole\O ,\O but\O the\O dhosas\O and\O dhal\O were\O kinda\O dissapointing\B .\O
train-102	if you 're looking for perfect traditional sushi , go here - if you 're looking for interesting combinations , try sushi of gari 's ( east side ) .	if\O you\O 're\O looking\O for\O perfect\O traditional\O sushi\B ,\O go\O here\O -\O if\O you\O 're\O looking\O for\O interesting\O combinations\O ,\O try\O sushi\O of\O gari\O 's\O (\O east\O side\O )\O .\O	if\O you\O 're\O looking\O for\O perfect\B traditional\O sushi\O ,\O go\O here\O -\O if\O you\O 're\O looking\O for\O interesting\O combinations\O ,\O try\O sushi\O of\O gari\O 's\O (\O east\O side\O )\O .\O
train-103	if you 're looking for perfect traditional sushi , go here - if you 're looking for interesting combinations , try sushi of gari 's ( east side ) .	if\O you\O 're\O looking\O for\O perfect\O traditional\O sushi\O ,\O go\O here\O -\O if\O you\O 're\O looking\O for\O interesting\O combinations\O ,\O try\O sushi\B of\O gari\O 's\O (\O east\O side\O )\O .\O	if\O you\O 're\O looking\O for\O perfect\O traditional\O sushi\O ,\O go\O here\O -\O if\O you\O 're\O looking\O for\O interesting\B combinations\O ,\O try\O sushi\O of\O gari\O 's\O (\O east\O side\O )\O .\O
train-104	The steak was excellent and one of the best I have had ( I tasted the butter intitally but in no way did it overwhelm the flavor of the meat ) .	The\O steak\B was\O excellent\O and\O one\O of\O the\O best\O I\O have\O had\O (\O I\O tasted\O the\O butter\O intitally\O but\O in\O no\O way\O did\O it\O overwhelm\O the\O flavor\O of\O the\O meat\O )\O .\O	The\O steak\O was\O excellent\B and\O one\O of\O the\O best\B I\O have\O had\O (\O I\O tasted\O the\O butter\O intitally\O but\O in\O no\O way\O did\O it\O overwhelm\O the\O flavor\O of\O the\O meat\O )\O .\O
train-105	While this can hardly be called a restaurant , it is possibly the best deal in Manhatten : $ 4 for a plate heaped with rice and 2-3 entrees .	While\O this\O can\O hardly\O be\O called\O a\O restaurant\O ,\O it\O is\O possibly\O the\O best\O deal\O in\O Manhatten\O :\O $\O 4\O for\O a\O plate\O heaped\O with\O rice\B and\O 2-3\O entrees\O .\O	While\O this\O can\O hardly\O be\O called\O a\O restaurant\O ,\O it\O is\O possibly\O the\O best\B deal\O in\O Manhatten\O :\O $\O 4\O for\O a\O plate\O heaped\O with\O rice\O and\O 2-3\O entrees\O .\O
train-106	While this can hardly be called a restaurant , it is possibly the best deal in Manhatten : $ 4 for a plate heaped with rice and 2-3 entrees .	While\O this\O can\O hardly\O be\O called\O a\O restaurant\O ,\O it\O is\O possibly\O the\O best\O deal\O in\O Manhatten\O :\O $\O 4\O for\O a\O plate\O heaped\O with\O rice\O and\O 2-3\O entrees\B .\O	While\O this\O can\O hardly\O be\O called\O a\O restaurant\O ,\O it\O is\O possibly\O the\O best\B deal\O in\O Manhatten\O :\O $\O 4\O for\O a\O plate\O heaped\O with\O rice\O and\O 2-3\O entrees\O .\O
train-107	The dim sum is ok but does n't taste that fresh , and the little dishes do n't look steamy hot as they should ( also note lack of Chinese here ) .	The\O dim\B sum\I is\O ok\O but\O does\O n't\O taste\O that\O fresh\O ,\O and\O the\O little\O dishes\O do\O n't\O look\O steamy\O hot\O as\O they\O should\O (\O also\O note\O lack\O of\O Chinese\O here\O )\O .\O	The\O dim\O sum\O is\O ok\B but\O does\O n't\O taste\O that\O fresh\O ,\O and\O the\O little\O dishes\O do\O n't\O look\O steamy\O hot\O as\O they\O should\O (\O also\O note\O lack\O of\O Chinese\O here\O )\O .\O
train-108	The dim sum is ok but does n't taste that fresh , and the little dishes do n't look steamy hot as they should ( also note lack of Chinese here ) .	The\O dim\O sum\O is\O ok\O but\O does\O n't\O taste\O that\O fresh\O ,\O and\O the\O little\B dishes\I do\O n't\O look\O steamy\O hot\O as\O they\O should\O (\O also\O note\O lack\O of\O Chinese\O here\O )\O .\O	The\O dim\O sum\O is\O ok\O but\O does\O n't\O taste\O that\O fresh\O ,\O and\O the\O little\O dishes\O do\B n't\I look\I steamy\I hot\I as\O they\O should\O (\O also\O note\O lack\O of\O Chinese\O here\O )\O .\O
train-109	No food snobs allowed , this place is for people who appreciate good food .	No\O food\O snobs\O allowed\O ,\O this\O place\O is\O for\O people\O who\O appreciate\O good\O food\B .\O	No\O food\O snobs\O allowed\O ,\O this\O place\O is\O for\O people\O who\O appreciate\O good\B food\O .\O
train-110	Right off the L in Brooklyn this is a nice cozy place with good pizza .	Right\O off\O the\O L\O in\O Brooklyn\O this\O is\O a\O nice\O cozy\O place\B with\O good\O pizza\O .\O	Right\O off\O the\O L\O in\O Brooklyn\O this\O is\O a\O nice\B cozy\B place\O with\O good\O pizza\O .\O
train-111	Right off the L in Brooklyn this is a nice cozy place with good pizza .	Right\O off\O the\O L\O in\O Brooklyn\O this\O is\O a\O nice\O cozy\O place\O with\O good\O pizza\B .\O	Right\O off\O the\O L\O in\O Brooklyn\O this\O is\O a\O nice\O cozy\O place\O with\O good\B pizza\O .\O
train-112	Not a small feat for good french food in the area .	Not\O a\O small\O feat\O for\O good\O french\B food\I in\O the\O area\O .\O	Not\O a\O small\O feat\O for\O good\B french\O food\O in\O the\O area\O .\O
train-113	The worst excuse for Japanese food I 've ever encountered .	The\O worst\O excuse\O for\O Japanese\B food\I I\O 've\O ever\O encountered\O .\O	The\O worst\B excuse\O for\O Japanese\O food\O I\O 've\O ever\O encountered\O .\O
train-114	The all-Italian staff is warm and engaging from the start .	The\O all-Italian\O staff\B is\O warm\O and\O engaging\O from\O the\O start\O .\O	The\O all-Italian\O staff\O is\O warm\B and\O engaging\B from\O the\O start\O .\O
train-115	Try the mediterranean salad , it is a true experience for your taste buds ! !	Try\O the\O mediterranean\B salad\I ,\O it\O is\O a\O true\O experience\O for\O your\O taste\O buds\O !\O !\O	Try\B the\O mediterranean\O salad\O ,\O it\O is\O a\O true\O experience\O for\O your\O taste\O buds\O !\O !\O
train-116	The restuarant itself is not large , but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese .	The\O restuarant\O itself\O is\O not\O large\O ,\O but\O seems\O to\O have\O several\O round\B tables\I to\O accomodate\O large\O groups\O hoping\O to\O save\O a\O buck\O to\O eat\O authentic\O Taiwanese\O .\O	The\O restuarant\O itself\O is\O not\O large\O ,\O but\O seems\O to\O have\O several\B round\O tables\O to\O accomodate\O large\O groups\O hoping\O to\O save\O a\O buck\O to\O eat\O authentic\O Taiwanese\O .\O
train-117	The restuarant itself is not large , but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese .	The\O restuarant\O itself\O is\O not\O large\O ,\O but\O seems\O to\O have\O several\O round\O tables\O to\O accomodate\O large\O groups\O hoping\O to\O save\O a\O buck\O to\O eat\O authentic\O Taiwanese\B .\O	The\O restuarant\O itself\O is\O not\O large\O ,\O but\O seems\O to\O have\O several\O round\O tables\O to\O accomodate\O large\O groups\O hoping\O to\O save\O a\O buck\O to\O eat\O authentic\B Taiwanese\O .\O
train-118	The garlic mashed potatoes are hands down the best in the city !	The\O garlic\B mashed\I potatoes\I are\O hands\O down\O the\O best\O in\O the\O city\O !\O	The\O garlic\O mashed\O potatoes\O are\O hands\O down\O the\O best\B in\O the\O city\O !\O
train-119	Everything is excellent , the menu is quite extensive , and you eat with a view on both sides of the city .	Everything\O is\O excellent\O ,\O the\O menu\B is\O quite\O extensive\O ,\O and\O you\O eat\O with\O a\O view\O on\O both\O sides\O of\O the\O city\O .\O	Everything\O is\O excellent\O ,\O the\O menu\O is\O quite\O extensive\B ,\O and\O you\O eat\O with\O a\O view\O on\O both\O sides\O of\O the\O city\O .\O
train-120	Considering their price of $ 6.25 for lunch special , the dish was ridiculously small .	Considering\O their\O price\O of\O $\O 6.25\O for\O lunch\O special\O ,\O the\O dish\B was\O ridiculously\O small\O .\O	Considering\O their\O price\O of\O $\O 6.25\O for\O lunch\O special\O ,\O the\O dish\O was\O ridiculously\B small\I .\O
train-121	Kind of a small place but I guess if they are not too busy might be able to fit a group or kids .	Kind\O of\O a\O small\O place\B but\O I\O guess\O if\O they\O are\O not\O too\O busy\O might\O be\O able\O to\O fit\O a\O group\O or\O kids\O .\O	Kind\O of\O a\O small\B place\O but\O I\O guess\O if\O they\O are\O not\O too\O busy\O might\O be\O able\O to\O fit\O a\O group\O or\O kids\O .\O
train-122	The soup is pretty good too .	The\O soup\B is\O pretty\O good\O too\O .\O	The\O soup\O is\O pretty\O good\B too\O .\O
train-123	The space is a bit too small for live music , so on jazz nights , it can be loud and cramped .	The\O space\O is\O a\O bit\O too\O small\O for\O live\O music\O ,\O so\O on\O jazz\B nights\I ,\O it\O can\O be\O loud\O and\O cramped\O .\O	The\O space\O is\O a\O bit\O too\O small\O for\O live\O music\O ,\O so\O on\O jazz\O nights\O ,\O it\O can\O be\O loud\B and\O cramped\B .\O
train-124	The space is a bit too small for live music , so on jazz nights , it can be loud and cramped .	The\O space\B is\O a\O bit\O too\O small\O for\O live\O music\O ,\O so\O on\O jazz\O nights\O ,\O it\O can\O be\O loud\O and\O cramped\O .\O	The\O space\O is\O a\O bit\O too\O small\B for\O live\O music\O ,\O so\O on\O jazz\O nights\O ,\O it\O can\O be\O loud\O and\O cramped\O .\O
train-125	Great wine , great food .	Great\O wine\B ,\O great\O food\O .\O	Great\B wine\O ,\O great\O food\O .\O
train-126	Great wine , great food .	Great\O wine\O ,\O great\O food\B .\O	Great\O wine\O ,\O great\B food\O .\O
train-127	He not only makes his own homemade mozzarella , but every pie is ultra fresh .	He\O not\O only\O makes\O his\O own\O homemade\O mozzarella\B ,\O but\O every\O pie\O is\O ultra\O fresh\O .\O	He\O not\O only\O makes\O his\O own\O homemade\B mozzarella\O ,\O but\O every\O pie\O is\O ultra\O fresh\O .\O
train-128	He not only makes his own homemade mozzarella , but every pie is ultra fresh .	He\O not\O only\O makes\O his\O own\O homemade\O mozzarella\O ,\O but\O every\O pie\B is\O ultra\O fresh\O .\O	He\O not\O only\O makes\O his\O own\O homemade\O mozzarella\O ,\O but\O every\O pie\O is\O ultra\B fresh\I .\O
