s_id	sentence	target_tags	opinion_words_tags
train-62	Also , HDD secures inside using rails , and there is only one set on the main hard drive .	Also\O ,\O HDD\B secures\O inside\O using\O rails\O ,\O and\O there\O is\O only\O one\O set\O on\O the\O main\O hard\O drive\O .\O	Also\O ,\O HDD\O secures\B inside\O using\O rails\O ,\O and\O there\O is\O only\O one\O set\O on\O the\O main\O hard\O drive\O .\O
train-63	The gray color was a good choice .	The\O gray\B color\I was\O a\O good\O choice\O .\O	The\O gray\O color\O was\O a\O good\B choice\O .\O
train-64	Since I 've had this computer I 've only used the trackpad because it is so nice and smooth .	Since\O I\O 've\O had\O this\O computer\O I\O 've\O only\O used\O the\O trackpad\B because\O it\O is\O so\O nice\O and\O smooth\O .\O	Since\O I\O 've\O had\O this\O computer\O I\O 've\O only\O used\O the\O trackpad\O because\O it\O is\O so\O nice\B and\O smooth\B .\O
train-65	No tutorials on the display .	No\O tutorials\B on\O the\O display\O .\O	No\B tutorials\O on\O the\O display\O .\O
train-66	It has come into good use for my finances , scheduling , my parents business expenses , and it is definitely amazing for gaming .	It\O has\O come\O into\O good\O use\O for\O my\O finances\O ,\O scheduling\O ,\O my\O parents\O business\O expenses\O ,\O and\O it\O is\O definitely\O amazing\O for\O gaming\B .\O	It\O has\O come\O into\O good\O use\O for\O my\O finances\O ,\O scheduling\O ,\O my\O parents\O business\O expenses\O ,\O and\O it\O is\O definitely\O amazing\B for\O gaming\O .\O
train-67	It has come into good use for my finances , scheduling , my parents business expenses , and it is definitely amazing for gaming .	It\O has\O come\O into\O good\O use\B for\O my\O finances\O ,\O scheduling\O ,\O my\O parents\O business\O expenses\O ,\O and\O it\O is\O definitely\O amazing\O for\O gaming\O .\O	It\O has\O come\O into\O good\B use\O for\O my\O finances\O ,\O scheduling\O ,\O my\O parents\O business\O expenses\O ,\O and\O it\O is\O definitely\O amazing\O for\O gaming\O .\O
train-68	The battery life has not decreased since I bought it , so i 'm thrilled with that .	The\O battery\B life\I has\O not\O decreased\O since\O I\O bought\O it\O ,\O so\O i\O 'm\O thrilled\O with\O that\O .\O	The\O battery\O life\O has\O not\O decreased\B since\O I\O bought\O it\O ,\O so\O i\O 'm\O thrilled\O with\O that\O .\O
train-69	A cheaper price should not equal a `` cheap '' product .	A\O cheaper\O price\B should\O not\O equal\O a\O ``\O cheap\O ''\O product\O .\O	A\O cheaper\B price\O should\O not\O equal\O a\O ``\O cheap\O ''\O product\O .\O
train-70	Its pretty fast and does not have hiccups while I am using it for web browsing , uploading photos , watching movies ( 720p ) on occasion and creating presentations .	Its\O pretty\O fast\O and\O does\O not\O have\O hiccups\O while\O I\O am\O using\O it\O for\O web\B browsing\I ,\O uploading\O photos\O ,\O watching\O movies\O (\O 720p\O )\O on\O occasion\O and\O creating\O presentations\O .\O	Its\O pretty\O fast\B and\O does\O not\O have\O hiccups\O while\O I\O am\O using\O it\O for\O web\O browsing\O ,\O uploading\O photos\O ,\O watching\O movies\O (\O 720p\O )\O on\O occasion\O and\O creating\O presentations\O .\O
train-71	Its pretty fast and does not have hiccups while I am using it for web browsing , uploading photos , watching movies ( 720p ) on occasion and creating presentations .	Its\O pretty\O fast\O and\O does\O not\O have\O hiccups\O while\O I\O am\O using\O it\O for\O web\O browsing\O ,\O uploading\B photos\I ,\O watching\O movies\O (\O 720p\O )\O on\O occasion\O and\O creating\O presentations\O .\O	Its\O pretty\O fast\B and\O does\O not\O have\O hiccups\O while\O I\O am\O using\O it\O for\O web\O browsing\O ,\O uploading\O photos\O ,\O watching\O movies\O (\O 720p\O )\O on\O occasion\O and\O creating\O presentations\O .\O
train-72	Its pretty fast and does not have hiccups while I am using it for web browsing , uploading photos , watching movies ( 720p ) on occasion and creating presentations .	Its\O pretty\O fast\O and\O does\O not\O have\O hiccups\O while\O I\O am\O using\O it\O for\O web\O browsing\O ,\O uploading\O photos\O ,\O watching\B movies\I (\O 720p\O )\O on\O occasion\O and\O creating\O presentations\O .\O	Its\O pretty\O fast\B and\O does\O not\O have\O hiccups\O while\O I\O am\O using\O it\O for\O web\O browsing\O ,\O uploading\O photos\O ,\O watching\O movies\O (\O 720p\O )\O on\O occasion\O and\O creating\O presentations\O .\O
train-73	Its pretty fast and does not have hiccups while I am using it for web browsing , uploading photos , watching movies ( 720p ) on occasion and creating presentations .	Its\O pretty\O fast\O and\O does\O not\O have\O hiccups\O while\O I\O am\O using\O it\O for\O web\O browsing\O ,\O uploading\O photos\O ,\O watching\O movies\O (\O 720p\O )\O on\O occasion\O and\O creating\B presentations\I .\O	Its\O pretty\O fast\B and\O does\O not\O have\O hiccups\O while\O I\O am\O using\O it\O for\O web\O browsing\O ,\O uploading\O photos\O ,\O watching\O movies\O (\O 720p\O )\O on\O occasion\O and\O creating\O presentations\O .\O
train-74	A month or so ago , the freaking motherboard just died .	A\O month\O or\O so\O ago\O ,\O the\O freaking\O motherboard\B just\O died\O .\O	A\O month\O or\O so\O ago\O ,\O the\O freaking\B motherboard\O just\O died\B .\O
train-75	-Computer crashed frequently and battery life decreased very quickly .	-Computer\O crashed\O frequently\O and\O battery\B life\I decreased\O very\O quickly\O .\O	-Computer\O crashed\O frequently\O and\O battery\O life\O decreased\B very\I quickly\I .\O
train-76	Aside from the trial software and the short battery life , lack of a webcam , its great .	Aside\O from\O the\O trial\O software\O and\O the\O short\O battery\B life\I ,\O lack\O of\O a\O webcam\O ,\O its\O great\O .\O	Aside\O from\O the\O trial\O software\O and\O the\O short\B battery\O life\O ,\O lack\O of\O a\O webcam\O ,\O its\O great\O .\O
train-77	Aside from the trial software and the short battery life , lack of a webcam , its great .	Aside\O from\O the\O trial\O software\O and\O the\O short\O battery\O life\O ,\O lack\O of\O a\O webcam\B ,\O its\O great\O .\O	Aside\O from\O the\O trial\O software\O and\O the\O short\O battery\O life\O ,\O lack\B of\O a\O webcam\O ,\O its\O great\O .\O
train-78	iLife is easily compatible with Microsoft Office so you can send and receive files from a PC .	iLife\B is\O easily\O compatible\O with\O Microsoft\O Office\O so\O you\O can\O send\O and\O receive\O files\O from\O a\O PC\O .\O	iLife\O is\O easily\B compatible\I with\O Microsoft\O Office\O so\O you\O can\O send\O and\O receive\O files\O from\O a\O PC\O .\O
train-79	The only thing that I do n't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to .	The\O only\O thing\O that\O I\O do\O n't\O like\O about\O my\O mac\O is\O that\O sometimes\O there\O are\O programs\B that\O I\O want\O to\O be\O able\O to\O run\O and\O I\O am\O not\O able\O to\O .\O	The\O only\O thing\O that\O I\O do\B n't\I like\I about\O my\O mac\O is\O that\O sometimes\O there\O are\O programs\O that\O I\O want\O to\O be\O able\O to\O run\O and\O I\O am\O not\B able\I to\O .\O
train-80	Then , within 5 months , the charger crapped out on me .	Then\O ,\O within\O 5\O months\O ,\O the\O charger\B crapped\O out\O on\O me\O .\O	Then\O ,\O within\O 5\O months\O ,\O the\O charger\O crapped\B out\O on\O me\O .\O
train-81	With awesome graphics and assuring security , it 's perfect !	With\O awesome\O graphics\B and\O assuring\O security\O ,\O it\O 's\O perfect\O !\O	With\O awesome\B graphics\O and\O assuring\O security\O ,\O it\O 's\O perfect\O !\O
train-82	With awesome graphics and assuring security , it 's perfect !	With\O awesome\O graphics\O and\O assuring\O security\B ,\O it\O 's\O perfect\O !\O	With\O awesome\O graphics\O and\O assuring\B security\O ,\O it\O 's\O perfect\O !\O
train-83	Charger seems large for this class of computer .	Charger\B seems\O large\O for\O this\O class\O of\O computer\O .\O	Charger\O seems\O large\B for\O this\O class\O of\O computer\O .\O
train-84	This computer is exceptionally thin for it 's screen size and processing power .	This\O computer\O is\O exceptionally\O thin\O for\O it\O 's\O screen\B size\I and\O processing\O power\O .\O	This\O computer\O is\O exceptionally\O thin\B for\O it\O 's\O screen\O size\O and\O processing\O power\O .\O
train-85	This computer is exceptionally thin for it 's screen size and processing power .	This\O computer\O is\O exceptionally\O thin\O for\O it\O 's\O screen\O size\O and\O processing\B power\I .\O	This\O computer\O is\O exceptionally\O thin\B for\O it\O 's\O screen\O size\O and\O processing\O power\O .\O
train-86	We use the built in tools often , iTunes is open nearly every day and works great with my iPhone .	We\O use\O the\O built\B in\I tools\I often\O ,\O iTunes\O is\O open\O nearly\O every\O day\O and\O works\O great\O with\O my\O iPhone\O .\O	We\O use\O the\O built\O in\O tools\O often\O ,\O iTunes\O is\O open\O nearly\O every\O day\O and\O works\O great\B with\O my\O iPhone\O .\O
train-87	We use the built in tools often , iTunes is open nearly every day and works great with my iPhone .	We\O use\O the\O built\O in\O tools\O often\O ,\O iTunes\B is\O open\O nearly\O every\O day\O and\O works\O great\O with\O my\O iPhone\O .\O	We\O use\O the\O built\O in\O tools\O often\O ,\O iTunes\O is\O open\O nearly\O every\O day\O and\O works\O great\B with\O my\O iPhone\O .\O
train-88	The first one sent : Touchpad did n't work The second sent : USB did n't work The third sent : Touchpad did n't work The fourth sent : Has n't arrived yet .	The\O first\O one\O sent\O :\O Touchpad\B did\O n't\O work\O The\O second\O sent\O :\O USB\O did\O n't\O work\O The\O third\O sent\O :\O Touchpad\O did\O n't\O work\O The\O fourth\O sent\O :\O Has\O n't\O arrived\O yet\O .\O	The\O first\O one\O sent\O :\O Touchpad\O did\B n't\I work\I The\O second\O sent\O :\O USB\O did\O n't\O work\O The\O third\O sent\O :\O Touchpad\O did\O n't\O work\O The\O fourth\O sent\O :\O Has\O n't\O arrived\O yet\O .\O
train-89	The first one sent : Touchpad did n't work The second sent : USB did n't work The third sent : Touchpad did n't work The fourth sent : Has n't arrived yet .	The\O first\O one\O sent\O :\O Touchpad\O did\O n't\O work\O The\O second\O sent\O :\O USB\B did\O n't\O work\O The\O third\O sent\O :\O Touchpad\O did\O n't\O work\O The\O fourth\O sent\O :\O Has\O n't\O arrived\O yet\O .\O	The\O first\O one\O sent\O :\O Touchpad\O did\O n't\O work\O The\O second\O sent\O :\O USB\O did\B n't\I work\I The\O third\O sent\O :\O Touchpad\O did\O n't\O work\O The\O fourth\O sent\O :\O Has\O n't\O arrived\O yet\O .\O
train-90	The only downfall is a lot of the software I have wo n't work with Mac and iWork is not worth the price of it .	The\O only\O downfall\O is\O a\O lot\O of\O the\O software\O I\O have\O wo\O n't\O work\O with\O Mac\O and\O iWork\B is\O not\O worth\O the\O price\O of\O it\O .\O	The\O only\O downfall\B is\O a\O lot\O of\O the\O software\O I\O have\O wo\O n't\O work\O with\O Mac\O and\O iWork\O is\O not\B worth\I the\O price\O of\O it\O .\O
train-91	The only downfall is a lot of the software I have wo n't work with Mac and iWork is not worth the price of it .	The\O only\O downfall\O is\O a\O lot\O of\O the\O software\B I\O have\O wo\O n't\O work\O with\O Mac\O and\O iWork\O is\O not\O worth\O the\O price\O of\O it\O .\O	The\O only\O downfall\B is\O a\O lot\O of\O the\O software\O I\O have\O wo\O n't\O work\O with\O Mac\O and\O iWork\O is\O not\O worth\O the\O price\O of\O it\O .\O
train-92	The only downfall is a lot of the software I have wo n't work with Mac and iWork is not worth the price of it .	The\O only\O downfall\O is\O a\O lot\O of\O the\O software\O I\O have\O wo\O n't\O work\O with\O Mac\O and\O iWork\O is\O not\O worth\O the\O price\B of\O it\O .\O	The\O only\O downfall\O is\O a\O lot\O of\O the\O software\O I\O have\O wo\O n't\O work\O with\O Mac\O and\O iWork\O is\O not\B worth\I the\O price\O of\O it\O .\O
train-93	, Applications respond immediately ( not like the tired MS applications ) .	,\O Applications\B respond\O immediately\O (\O not\O like\O the\O tired\O MS\O applications\O )\O .\O	,\O Applications\O respond\B immediately\I (\O not\O like\O the\O tired\O MS\O applications\O )\O .\O
train-94	Oh yeah , do n't forget the expensive shipping to and from HP .	Oh\O yeah\O ,\O do\O n't\O forget\O the\O expensive\O shipping\B to\O and\O from\O HP\O .\O	Oh\O yeah\O ,\O do\O n't\O forget\O the\O expensive\B shipping\O to\O and\O from\O HP\O .\O
train-95	the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have .	the\O only\O down\O fall\O is\O that\O it\O has\O no\O cd\B drive\I but\O i\O found\O that\O they\O are\O very\O cheap\O to\O by\O and\O also\O very\O portable\O making\O this\O the\O best\O friend\O to\O someone\O who\O is\O always\O looking\O for\O more\O space\O then\O they\O have\O .\O	the\O only\O down\O fall\O is\O that\O it\O has\O no\B cd\O drive\O but\O i\O found\O that\O they\O are\O very\O cheap\O to\O by\O and\O also\O very\O portable\O making\O this\O the\O best\O friend\O to\O someone\O who\O is\O always\O looking\O for\O more\O space\O then\O they\O have\O .\O
train-96	Though the picture , video , and music software is nowhere close to professional grade software Im used to ( CS5 ) but does the job for beginner and even intermediate media designers .	Though\O the\O picture\O ,\O video\O ,\O and\O music\B software\I is\O nowhere\O close\O to\O professional\O grade\O software\O Im\O used\O to\O (\O CS5\O )\O but\O does\O the\O job\O for\O beginner\O and\O even\O intermediate\O media\O designers\O .\O	Though\O the\O picture\O ,\O video\O ,\O and\O music\O software\O is\O nowhere\B close\I to\I professional\I grade\O software\O Im\O used\O to\O (\O CS5\O )\O but\O does\B the\I job\I for\O beginner\O and\O even\O intermediate\O media\O designers\O .\O
train-97	Though the picture , video , and music software is nowhere close to professional grade software Im used to ( CS5 ) but does the job for beginner and even intermediate media designers .	Though\O the\O picture\B ,\O video\O ,\O and\O music\O software\O is\O nowhere\O close\O to\O professional\O grade\O software\O Im\O used\O to\O (\O CS5\O )\O but\O does\O the\O job\O for\O beginner\O and\O even\O intermediate\O media\O designers\O .\O	Though\O the\O picture\O ,\O video\O ,\O and\O music\O software\O is\O nowhere\B close\I to\I professional\I grade\O software\O Im\O used\O to\O (\O CS5\O )\O but\O does\B the\I job\I for\O beginner\O and\O even\O intermediate\O media\O designers\O .\O
train-98	Though the picture , video , and music software is nowhere close to professional grade software Im used to ( CS5 ) but does the job for beginner and even intermediate media designers .	Though\O the\O picture\O ,\O video\B ,\O and\O music\O software\O is\O nowhere\O close\O to\O professional\O grade\O software\O Im\O used\O to\O (\O CS5\O )\O but\O does\O the\O job\O for\O beginner\O and\O even\O intermediate\O media\O designers\O .\O	Though\O the\O picture\O ,\O video\O ,\O and\O music\O software\O is\O nowhere\B close\I to\I professional\I grade\O software\O Im\O used\O to\O (\O CS5\O )\O but\O does\B the\I job\I for\O beginner\O and\O even\O intermediate\O media\O designers\O .\O
